Date,Open,High,Low,Close,Adj Close,Volume
2018-06-12,22977.220703,23011.570313,22601.130859,22680.330078,22680.330078,346500000
2018-06-19,22565.919922,22782.009766,22167.160156,22338.150391,22338.150391,390800000
2018-06-26,22160.330078,22368.779297,21784.480469,21811.929688,21811.929688,342100000
2018-07-03,21889.060547,22105.949219,21462.949219,22052.179688,22052.179688,338200000
2018-07-10,22215.339844,22692.859375,21744.250000,22597.349609,22597.349609,302600000
2018-07-17,22605.730469,22949.320313,22341.869141,22396.990234,22396.990234,352400000
2018-07-24,22555.050781,22717.150391,22416.230469,22544.839844,22544.839844,348100000
2018-07-31,22472.119141,22775.470703,22352.210938,22507.320313,22507.320313,449400000
2018-08-07,22514.310547,22800.609375,21851.320313,21857.429688,21857.429688,355700000
2018-08-14,22053.070313,22380.279297,21871.699219,22199.000000,22199.000000,301700000
2018-08-21,22110.539063,22838.060547,22053.140625,22799.640625,22799.640625,262300000
2018-08-28,22967.740234,23032.169922,22678.029297,22707.380859,22707.380859,311400000
2018-09-04,22740.050781,22753.179688,22172.900391,22373.089844,22373.089844,305400000
2018-09-11,22469.779297,23105.279297,22457.099609,23094.669922,23094.669922,334000000
2018-09-18,23042.189453,23971.410156,23039.259766,23869.929688,23869.929688,406400000
2018-09-25,23881.849609,24306.539063,23778.039063,24245.759766,24245.759766,416900000
2018-10-02,24376.169922,24448.070313,23730.189453,23783.720703,23783.720703,325800000
2018-10-09,23550.470703,23589.380859,22261.919922,22271.300781,22271.300781,451800000
2018-10-16,22298.199219,22959.410156,22212.570313,22614.820313,22614.820313,336900000
2018-10-23,22404.140625,22410.150391,20971.929688,21149.800781,21149.800781,421400000
2018-10-30,21049.519531,22308.419922,21035.880859,21898.990234,21898.990234,504400000
2018-11-06,22018.869141,22583.429688,21994.279297,22269.880859,22269.880859,315600000
2018-11-13,21885.240234,21990.410156,21484.650391,21821.160156,21821.160156,307900000
2018-11-20,21582.689453,21838.099609,21243.380859,21812.000000,21812.000000,303700000
2018-11-27,21967.980469,22698.789063,21816.050781,22574.759766,22574.759766,395500000
2018-12-04,22533.970703,22576.619141,21169.960938,21219.500000,21219.500000,418000000
2018-12-11,21273.039063,21871.339844,21062.310547,21506.880859,21506.880859,422500000
2018-12-18,21275.509766,21330.359375,20006.669922,20166.189453,20166.189453,374700000
2018-12-25,19785.429688,20211.570313,18948.580078,20014.769531,20014.769531,243500000
2019-01-01,19655.130859,20266.220703,19241.369141,20038.970703,20038.970703,173100000
2019-01-08,20224.669922,20494.349609,20101.929688,20359.699219,20359.699219,310600000
2019-01-15,20264.820313,20892.679688,20204.429688,20719.330078,20719.330078,337300000
2019-01-22,20770.060547,20844.310547,20438.220703,20649.000000,20649.000000,243700000
2019-01-29,20555.439453,20929.630859,20406.220703,20883.769531,20883.769531,359700000
2019-02-05,20960.470703,20981.230469,20315.310547,20333.169922,20333.169922,291200000
2019-02-12,20442.550781,21306.359375,20428.570313,21281.849609,21281.849609,354600000
2019-02-19,21256.580078,21590.029297,21217.160156,21528.230469,21528.230469,285900000
2019-02-26,21556.019531,21860.390625,21364.089844,21822.039063,21822.039063,317300000
2019-03-05,21712.800781,21798.380859,20938.000000,21125.089844,21125.089844,346900000
2019-03-12,21361.609375,21612.669922,21198.990234,21584.500000,21584.500000,336500000
2019-03-19,21558.429688,21713.259766,20911.570313,20977.109375,20977.109375,281800000
2019-03-26,21174.339844,21682.939453,20974.189453,21509.029297,21509.029297,387400000
2019-04-02,21744.640625,21900.550781,21489.949219,21761.650391,21761.650391,310500000
2019-04-09,21750.289063,22211.029297,21571.669922,22169.109375,22169.109375,301900000
2019-04-16,22108.150391,22345.189453,22058.390625,22217.900391,22217.900391,242900000
2019-04-23,22241.740234,22362.919922,22073.099609,22258.730469,22258.730469,255100000
2019-04-30,null,null,null,null,null,null
2019-05-07,22184.400391,22190.490234,21127.929688,21191.279297,21191.279297,446300000
2019-05-14,20870.769531,21430.060547,20751.449219,21301.730469,21301.730469,397700000
2019-05-21,21211.259766,21404.539063,20922.000000,21182.580078,21182.580078,307800000
2019-05-28,21187.169922,21297.699219,20305.740234,20410.880859,20410.880859,373700000
2019-06-04,20435.859375,21166.119141,20289.640625,21134.419922,21134.419922,310000000
